Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value,Value
CHEMBL1502832,,,424.98,0.0,4.63,SID24798870,CCN1CCC(CNCc2cn(-c3ccc(OC)cc3)nc2-c2ccccc2Cl)C1,AC50,'>',20000.0,nM,,,inactive,UO_0000065,,,,,0,CHEMBL3214944,"PubChem BioAssay. Development of Small Molecule Probes of the Histone Methyltransferase, NSD2 Measured in Biochemical System Using Plate Reader - 7053-01_Inhibitor_Dose_CherryPick_Activity.   (Class of assay: confirmatory) ",B,BAO_0000217,biochemical format,,,,,,,,,CHEMBL3108645,Histone-lysine N-methyltransferase NSD2,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,,,,,20.0
CHEMBL1351102,,,394.34,1.0,0.33,SID24830350,CC(C)Cn1c(N)c(C(=O)COC(=O)c2ccc([N+](=O)[O-])o2)c(=O)n(C)c1=O,AC50,'>',20000.0,nM,,,inactive,UO_0000065,,,,,0,CHEMBL3214944,"PubChem BioAssay. Development of Small Molecule Probes of the Histone Methyltransferase, NSD2 Measured in Biochemical System Using Plate Reader - 7053-01_Inhibitor_Dose_CherryPick_Activity.   (Class of assay: confirmatory) ",B,BAO_0000217,biochemical format,,,,,,,,,CHEMBL3108645,Histone-lysine N-methyltransferase NSD2,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,,,,,20.0
CHEMBL1340288,,,334.17,0.0,3.0,SID857868,O=C(c1coc(=O)c(Br)c1)N1CCCc2ccccc21,AC50,'=',12230.0,nM,4.91,,active,UO_0000065,14.7,0.34,1.91,9.72,0,CHEMBL3214944,"PubChem BioAssay. Development of Small Molecule Probes of the Histone Methyltransferase, NSD2 Measured in Biochemical System Using Plate Reader - 7053-01_Inhibitor_Dose_CherryPick_Activity.   (Class of assay: confirmatory) ",B,BAO_0000217,biochemical format,,,,,,,,,CHEMBL3108645,Histone-lysine N-methyltransferase NSD2,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,,,,,12.23
CHEMBL1604719,,,482.35,0.0,4.45,SID49668152,O=C(O)CN1C(=O)/C(=C\c2cc(Br)ccc2OCc2ccc(F)cc2)SC1=S,AC50,'=',18470.0,nM,4.73,,active,UO_0000065,9.81,0.23,0.28,7.08,0,CHEMBL3214944,"PubChem BioAssay. Development of Small Molecule Probes of the Histone Methyltransferase, NSD2 Measured in Biochemical System Using Plate Reader - 7053-01_Inhibitor_Dose_CherryPick_Activity.   (Class of assay: confirmatory) ",B,BAO_0000217,biochemical format,,,,,,,,,CHEMBL3108645,Histone-lysine N-methyltransferase NSD2,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,,,,,18.47
CHEMBL1521897,,,321.38,0.0,3.83,SID14741408,C=CCN(CC=C)Cc1c(O)ccc2c1oc(=O)c1ccccc12,AC50,'=',4020.0,nM,5.4,,active,UO_0000065,16.79,0.31,1.57,10.05,0,CHEMBL3214944,"PubChem BioAssay. Development of Small Molecule Probes of the Histone Methyltransferase, NSD2 Measured in Biochemical System Using Plate Reader - 7053-01_Inhibitor_Dose_CherryPick_Activity.   (Class of assay: confirmatory) ",B,BAO_0000217,biochemical format,,,,,,,,,CHEMBL3108645,Histone-lysine N-methyltransferase NSD2,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,,,,,4.02
CHEMBL1505549,,,470.73,0.0,4.89,SID24810457,CCCN(CCC)CCCN=C(S)Nc1ccc2nc(N3CCN(CC)CC3)cc(C)c2c1,AC50,'>',20000.0,nM,,,inactive,UO_0000065,,,,,0,CHEMBL3214944,"PubChem BioAssay. Development of Small Molecule Probes of the Histone Methyltransferase, NSD2 Measured in Biochemical System Using Plate Reader - 7053-01_Inhibitor_Dose_CherryPick_Activity.   (Class of assay: confirmatory) ",B,BAO_0000217,biochemical format,,,,,,,,,CHEMBL3108645,Histone-lysine N-methyltransferase NSD2,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,,,,,20.0
CHEMBL1440160,,,328.76,0.0,2.97,SID49675665,N#C/C(=C/c1ccc(O)c(O)c1)C(=O)NCc1ccc(Cl)cc1,AC50,'=',5160.0,nM,5.29,,active,UO_0000065,16.08,0.31,2.32,5.66,0,CHEMBL3214944,"PubChem BioAssay. Development of Small Molecule Probes of the Histone Methyltransferase, NSD2 Measured in Biochemical System Using Plate Reader - 7053-01_Inhibitor_Dose_CherryPick_Activity.   (Class of assay: confirmatory) ",B,BAO_0000217,biochemical format,,,,,,,,,CHEMBL3108645,Histone-lysine N-methyltransferase NSD2,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,,,,,5.16
CHEMBL4551960,,,337.26,0.0,3.15,21,CN1CCC2(CCCN2C(=O)c2cccc(Br)c2)CC1,Activity,'=',99.0,%,,,,UO_0000187,,,,,0,CHEMBL4480239,Inhibition of NSD2 (unknown origin) using biotin-labeled histone substrate assessed as residual activity at 50 uM in presence of [3H-Me]SAM by scintillation proximity assay relative to control,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL3108645,Histone-lysine N-methyltransferase NSD2,Homo sapiens,SINGLE PROTEIN,CHEMBL4477270,1,Scientific Literature,Bioorg Med Chem Lett,2016.0,,,,,99.0
CHEMBL1995948,,,230.22,0.0,1.98,SID4243236,O=C(O)c1cccc(-n2cccc2/C=N/O)c1,AC50,'=',12200.0,nM,4.91,,active,UO_0000065,21.34,0.39,2.93,6.57,0,CHEMBL3214944,"PubChem BioAssay. Development of Small Molecule Probes of the Histone Methyltransferase, NSD2 Measured in Biochemical System Using Plate Reader - 7053-01_Inhibitor_Dose_CherryPick_Activity.   (Class of assay: confirmatory) ",B,BAO_0000217,biochemical format,,,,,,,,,CHEMBL3108645,Histone-lysine N-methyltransferase NSD2,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,,,,,12.2
CHEMBL1469043,,,369.33,0.0,2.16,SID24803505,CCOc1cc(/C=C2\C(=O)NN(c3ccccc3)C2=O)cc([N+](=O)[O-])c1O,AC50,'>',20000.0,nM,,,inactive,UO_0000065,,,,,0,CHEMBL3214944,"PubChem BioAssay. Development of Small Molecule Probes of the Histone Methyltransferase, NSD2 Measured in Biochemical System Using Plate Reader - 7053-01_Inhibitor_Dose_CherryPick_Activity.   (Class of assay: confirmatory) ",B,BAO_0000217,biochemical format,,,,,,,,,CHEMBL3108645,Histone-lysine N-methyltransferase NSD2,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,,,,,20.0
CHEMBL5810084,,,539.62,1.0,3.6,BDBM567849,COc1ccc(-c2cc(Cn3cnc4c(N)ncnc43)c(N3CCC[C@](N)(Cc4ccccn4)C3)cn2)cc1F,IC50,'=',5.5,nM,8.26,,1198258,UO_0000065,15.31,0.28,4.66,6.17,0,CHEMBL5738380,"LC-MS/MS-Based NSD2 Enzymatic Assay: This assay employed LC-MS/MS technology to monitor the SAH production from the NSD2 enzymatic reaction. The enzymatic reaction was performed in white proxiplate plus 384-well microplate (Perkin Elmer). The reaction mixture (10 μL) were composed of 8 nM NSD2 [1-1365], 1 M SAM (USB, 10601) and 400 nM nucleosome (purified from mouse liver) in reaction buffer (20 mM Tris-HCl, pH at 8.0, 0.01% Tween 20, 10 mM MgCl2, 50 mM NaCl, 1 mM DTT, 1 mM TCEP (pH7.5)). After 90 min incubation at room temperature, 3 μL quenching solution containing 2.5% TFA with 320 nM d4-SAH was added to stop the reaction.For the inhibition assay, compound solutions were transferred into the wells by Mosquito (TTP LabTech). The inhibition assays were carried out by preincubating various concentrations of the inhibitor with 5 uL reaction mixture containing 16 nM NSD2 [1-1365] and 2 uM SAM (USB, 10601) in reaction buffer. After 20 min preincubation, 5 uL solution containing 800 nM nucleosome (purified from mouse liver) in reaction buffer was added to initiate the reaction. The reaction was stopped by 3 μL quenching solution containing 2.5% TFA with 320 nM d4-SAH after 90 min.The SAH production from the enzymatic assays were monitored by LC-MS/MS on an API 4000 triple quadrupole mass spec with Turbolon Spray (Applied Biosystem) coupled with Prominenece UFLC(Shimazu). Liquid chromatography was performed on a Chromolith FastGradient HPLC column (RP-18e, 25-2 mm, from Merck) at a flow rate of 0.8 ml/min. The column was connected directly to the turbo ion electrospray operating in the positive-ion mode. Mobile phase A is 0.1% FA and 2% methanol in water and mobile phase B is 0.1% FA in ACN. Injection volume was 3 μl and the autosampler was kept at 4 degree. SAH and d4-SAH were simultaneously monitored. Data were acquired and processed by Analyst software.To quantify the formed SAH, d4-SAH was added as internal standard (IS). A series of SAH (Sigma, A9384) solution at varying concentration (1-500 nM in reaction buffer) was mixed with quenching solution mentioned above. Then LC-MS/MS was carried out on API 4000 LC/MS/MS system to detect both SAH and d4-SAH. The plot of SAH peak area/IS peak area vs SAH concentration was used to generate the normalization factor of SAH. The SAH production from real enzymatic reaction was derived from the standard curve of SAH. The down-limit of our system for the detection of SAH is around 1-2 nM, and the linear range can reach up to 500 nM.",B,BAO_0000019,assay format,,,,,,,,,CHEMBL3108645,Histone-lysine N-methyltransferase NSD2,Homo sapiens,SINGLE PROTEIN,CHEMBL5729272,37,BindingDB Patent Bioactivity Data,,2022.0,,,,,5.5
CHEMBL5995187,,,527.58,1.0,3.73,BDBM567850,Nc1ncnc2c1ncn2Cc1cc(-c2ccc(F)c(F)c2)ncc1N1CCC[C@](N)(Cc2ccccn2)C1,IC50,'=',5.5,nM,8.26,,1198259,UO_0000065,15.66,0.29,4.53,6.63,0,CHEMBL5738380,"LC-MS/MS-Based NSD2 Enzymatic Assay: This assay employed LC-MS/MS technology to monitor the SAH production from the NSD2 enzymatic reaction. The enzymatic reaction was performed in white proxiplate plus 384-well microplate (Perkin Elmer). The reaction mixture (10 μL) were composed of 8 nM NSD2 [1-1365], 1 M SAM (USB, 10601) and 400 nM nucleosome (purified from mouse liver) in reaction buffer (20 mM Tris-HCl, pH at 8.0, 0.01% Tween 20, 10 mM MgCl2, 50 mM NaCl, 1 mM DTT, 1 mM TCEP (pH7.5)). After 90 min incubation at room temperature, 3 μL quenching solution containing 2.5% TFA with 320 nM d4-SAH was added to stop the reaction.For the inhibition assay, compound solutions were transferred into the wells by Mosquito (TTP LabTech). The inhibition assays were carried out by preincubating various concentrations of the inhibitor with 5 uL reaction mixture containing 16 nM NSD2 [1-1365] and 2 uM SAM (USB, 10601) in reaction buffer. After 20 min preincubation, 5 uL solution containing 800 nM nucleosome (purified from mouse liver) in reaction buffer was added to initiate the reaction. The reaction was stopped by 3 μL quenching solution containing 2.5% TFA with 320 nM d4-SAH after 90 min.The SAH production from the enzymatic assays were monitored by LC-MS/MS on an API 4000 triple quadrupole mass spec with Turbolon Spray (Applied Biosystem) coupled with Prominenece UFLC(Shimazu). Liquid chromatography was performed on a Chromolith FastGradient HPLC column (RP-18e, 25-2 mm, from Merck) at a flow rate of 0.8 ml/min. The column was connected directly to the turbo ion electrospray operating in the positive-ion mode. Mobile phase A is 0.1% FA and 2% methanol in water and mobile phase B is 0.1% FA in ACN. Injection volume was 3 μl and the autosampler was kept at 4 degree. SAH and d4-SAH were simultaneously monitored. Data were acquired and processed by Analyst software.To quantify the formed SAH, d4-SAH was added as internal standard (IS). A series of SAH (Sigma, A9384) solution at varying concentration (1-500 nM in reaction buffer) was mixed with quenching solution mentioned above. Then LC-MS/MS was carried out on API 4000 LC/MS/MS system to detect both SAH and d4-SAH. The plot of SAH peak area/IS peak area vs SAH concentration was used to generate the normalization factor of SAH. The SAH production from real enzymatic reaction was derived from the standard curve of SAH. The down-limit of our system for the detection of SAH is around 1-2 nM, and the linear range can reach up to 500 nM.",B,BAO_0000019,assay format,,,,,,,,,CHEMBL3108645,Histone-lysine N-methyltransferase NSD2,Homo sapiens,SINGLE PROTEIN,CHEMBL5729272,37,BindingDB Patent Bioactivity Data,,2022.0,,,,,5.5
CHEMBL5995187,,,527.58,1.0,3.73,BDBM567850,Nc1ncnc2c1ncn2Cc1cc(-c2ccc(F)c(F)c2)ncc1N1CCC[C@](N)(Cc2ccccn2)C1,kon,'=',,,,,1198259,,,,,,0,CHEMBL5738380,"LC-MS/MS-Based NSD2 Enzymatic Assay: This assay employed LC-MS/MS technology to monitor the SAH production from the NSD2 enzymatic reaction. The enzymatic reaction was performed in white proxiplate plus 384-well microplate (Perkin Elmer). The reaction mixture (10 μL) were composed of 8 nM NSD2 [1-1365], 1 M SAM (USB, 10601) and 400 nM nucleosome (purified from mouse liver) in reaction buffer (20 mM Tris-HCl, pH at 8.0, 0.01% Tween 20, 10 mM MgCl2, 50 mM NaCl, 1 mM DTT, 1 mM TCEP (pH7.5)). After 90 min incubation at room temperature, 3 μL quenching solution containing 2.5% TFA with 320 nM d4-SAH was added to stop the reaction.For the inhibition assay, compound solutions were transferred into the wells by Mosquito (TTP LabTech). The inhibition assays were carried out by preincubating various concentrations of the inhibitor with 5 uL reaction mixture containing 16 nM NSD2 [1-1365] and 2 uM SAM (USB, 10601) in reaction buffer. After 20 min preincubation, 5 uL solution containing 800 nM nucleosome (purified from mouse liver) in reaction buffer was added to initiate the reaction. The reaction was stopped by 3 μL quenching solution containing 2.5% TFA with 320 nM d4-SAH after 90 min.The SAH production from the enzymatic assays were monitored by LC-MS/MS on an API 4000 triple quadrupole mass spec with Turbolon Spray (Applied Biosystem) coupled with Prominenece UFLC(Shimazu). Liquid chromatography was performed on a Chromolith FastGradient HPLC column (RP-18e, 25-2 mm, from Merck) at a flow rate of 0.8 ml/min. The column was connected directly to the turbo ion electrospray operating in the positive-ion mode. Mobile phase A is 0.1% FA and 2% methanol in water and mobile phase B is 0.1% FA in ACN. Injection volume was 3 μl and the autosampler was kept at 4 degree. SAH and d4-SAH were simultaneously monitored. Data were acquired and processed by Analyst software.To quantify the formed SAH, d4-SAH was added as internal standard (IS). A series of SAH (Sigma, A9384) solution at varying concentration (1-500 nM in reaction buffer) was mixed with quenching solution mentioned above. Then LC-MS/MS was carried out on API 4000 LC/MS/MS system to detect both SAH and d4-SAH. The plot of SAH peak area/IS peak area vs SAH concentration was used to generate the normalization factor of SAH. The SAH production from real enzymatic reaction was derived from the standard curve of SAH. The down-limit of our system for the detection of SAH is around 1-2 nM, and the linear range can reach up to 500 nM.",B,BAO_0000019,assay format,,,,,,,,,CHEMBL3108645,Histone-lysine N-methyltransferase NSD2,Homo sapiens,SINGLE PROTEIN,CHEMBL5729272,37,BindingDB Patent Bioactivity Data,,2022.0,,,,,
CHEMBL5995187,,,527.58,1.0,3.73,BDBM567850,Nc1ncnc2c1ncn2Cc1cc(-c2ccc(F)c(F)c2)ncc1N1CCC[C@](N)(Cc2ccccn2)C1,IC50,'=',5.5,nM,8.26,,1198262,UO_0000065,15.66,0.29,4.53,6.63,0,CHEMBL5738380,"LC-MS/MS-Based NSD2 Enzymatic Assay: This assay employed LC-MS/MS technology to monitor the SAH production from the NSD2 enzymatic reaction. The enzymatic reaction was performed in white proxiplate plus 384-well microplate (Perkin Elmer). The reaction mixture (10 μL) were composed of 8 nM NSD2 [1-1365], 1 M SAM (USB, 10601) and 400 nM nucleosome (purified from mouse liver) in reaction buffer (20 mM Tris-HCl, pH at 8.0, 0.01% Tween 20, 10 mM MgCl2, 50 mM NaCl, 1 mM DTT, 1 mM TCEP (pH7.5)). After 90 min incubation at room temperature, 3 μL quenching solution containing 2.5% TFA with 320 nM d4-SAH was added to stop the reaction.For the inhibition assay, compound solutions were transferred into the wells by Mosquito (TTP LabTech). The inhibition assays were carried out by preincubating various concentrations of the inhibitor with 5 uL reaction mixture containing 16 nM NSD2 [1-1365] and 2 uM SAM (USB, 10601) in reaction buffer. After 20 min preincubation, 5 uL solution containing 800 nM nucleosome (purified from mouse liver) in reaction buffer was added to initiate the reaction. The reaction was stopped by 3 μL quenching solution containing 2.5% TFA with 320 nM d4-SAH after 90 min.The SAH production from the enzymatic assays were monitored by LC-MS/MS on an API 4000 triple quadrupole mass spec with Turbolon Spray (Applied Biosystem) coupled with Prominenece UFLC(Shimazu). Liquid chromatography was performed on a Chromolith FastGradient HPLC column (RP-18e, 25-2 mm, from Merck) at a flow rate of 0.8 ml/min. The column was connected directly to the turbo ion electrospray operating in the positive-ion mode. Mobile phase A is 0.1% FA and 2% methanol in water and mobile phase B is 0.1% FA in ACN. Injection volume was 3 μl and the autosampler was kept at 4 degree. SAH and d4-SAH were simultaneously monitored. Data were acquired and processed by Analyst software.To quantify the formed SAH, d4-SAH was added as internal standard (IS). A series of SAH (Sigma, A9384) solution at varying concentration (1-500 nM in reaction buffer) was mixed with quenching solution mentioned above. Then LC-MS/MS was carried out on API 4000 LC/MS/MS system to detect both SAH and d4-SAH. The plot of SAH peak area/IS peak area vs SAH concentration was used to generate the normalization factor of SAH. The SAH production from real enzymatic reaction was derived from the standard curve of SAH. The down-limit of our system for the detection of SAH is around 1-2 nM, and the linear range can reach up to 500 nM.",B,BAO_0000019,assay format,,,,,,,,,CHEMBL3108645,Histone-lysine N-methyltransferase NSD2,Homo sapiens,SINGLE PROTEIN,CHEMBL5729272,37,BindingDB Patent Bioactivity Data,,2022.0,,,,,5.5
